reading:ecoK12_mgen.blast.txt	cutoff:1e-08
GH2R-196-MONOMER	JW5676-MONOMER	31.31	99	67	1	3	100	272	370	9e-13	68.2	585	911
GH2R-196-MONOMER	JW0848-MONOMER	35.92	103	58	2	7	101	2	104	2e-12	64.7	585	242
GH2R-196-MONOMER	JW1239-MONOMER	34.58	107	70	0	357	463	154	260	8e-12	63.9	585	334
GH2R-196-MONOMER	JW5897-MONOMER	32.20	118	79	1	360	476	150	267	8e-12	64.7	585	612
GH2R-196-MONOMER	JW3239-MONOMER	29.23	130	80	3	6	123	11	140	9e-12	62.8	585	252
GH2R-196-MONOMER	JW3239-MONOMER	33.88	121	79	1	348	468	128	247	5e-09	54.3	585	252
GH2R-196-MONOMER	JW3703-MONOMER	31.13	106	63	3	6	102	9	113	3e-11	61.2	585	257
GH2R-196-MONOMER	JW0123-MONOMER	38.14	97	58	2	7	101	4	100	4e-11	61.6	585	308
GH2R-196-MONOMER	JW3509-MONOMER	33.33	129	84	2	348	474	141	269	6e-11	61.2	585	334
GH2R-196-MONOMER	JW2303-MONOMER	36.43	129	80	2	341	468	125	252	1e-10	58.9	585	257
GH2R-196-MONOMER	JW0484-MONOMER	33.33	87	52	1	23	103	26	112	2e-10	58.2	585	228
GH2R-196-MONOMER	JW0916-MONOMER	46.34	82	44	0	365	446	130	211	3e-10	58.2	585	255
GH2R-196-MONOMER	JW3539-MONOMER	32.65	98	61	2	8	100	5	102	5e-10	58.9	585	513
GH2R-196-MONOMER	JW0748-MONOMER	33.73	83	49	2	26	102	17	99	1e-09	57.4	585	352
GH2R-196-MONOMER	JW2168-MONOMER	32.43	111	75	0	358	468	147	257	1e-09	57.4	585	529
GH2R-196-MONOMER	JW3445-MONOMER	37.93	87	54	0	360	446	144	230	5e-09	54.7	585	268
GH2R-196-MONOMER	JW2199-MONOMER	31.87	91	59	3	4	91	319	409	5e-09	55.8	585	547
GH2R-189-MONOMER	JW1902-MONOMER	38.02	192	107	6	36	220	18	204	1e-30	115	304	250
GH2R-189-MONOMER	JW0848-MONOMER	35.48	186	114	5	39	221	20	202	7e-29	109	304	242
GH2R-189-MONOMER	JW0794-MONOMER	34.34	198	116	6	28	220	8	196	1e-28	109	304	240
GH2R-189-MONOMER	JW0647-MONOMER	35.90	195	117	5	28	220	8	196	9e-27	103	304	241
GH2R-189-MONOMER	JW2303-MONOMER	36.84	171	96	5	60	220	44	212	4e-26	102	304	257
GH2R-189-MONOMER	JW3239-MONOMER	33.69	187	116	5	36	220	27	207	6e-26	102	304	252
GH2R-189-MONOMER	JW2652-MONOMER	35.60	191	109	6	37	221	44	226	6e-26	103	304	400
GH2R-189-MONOMER	JW0195-MONOMER	32.08	212	128	7	16	221	1	202	1e-25	102	304	343
GH2R-189-MONOMER	JW5818-MONOMER	33.33	198	116	6	28	221	26	211	3e-25	101	304	377
GH2R-189-MONOMER	JW0065-MONOMER	34.72	193	98	7	40	222	18	192	4e-25	99	304	232
GH2R-189-MONOMER	JW2117-MONOMER	28.99	207	127	6	20	221	5	196	6e-23	93.6	304	308
GH2R-189-MONOMER	JW5162-MONOMER	31.94	191	118	7	36	221	24	207	1e-22	92	304	233
GH2R-189-MONOMER	JW3445-MONOMER	31.50	200	129	5	26	221	18	213	4e-21	87.8	304	268
GH2R-189-MONOMER	JW2415-MONOMER	31.68	202	116	6	29	221	10	198	8e-21	88.2	304	365
GH2R-189-MONOMER	JW3415-MONOMER	30.05	193	117	6	31	218	14	193	2e-20	87.4	304	356
GH2R-189-MONOMER	JW3428-MONOMER	29.63	189	123	5	35	220	16	197	4e-20	84	304	222
GH2R-189-MONOMER	JW3420-MONOMER	26.26	198	132	6	36	221	20	215	8e-20	84	304	255
GH2R-189-MONOMER	JW1478-MONOMER	27.32	194	123	5	28	218	23	201	2e-19	83.6	304	308
GH2R-189-MONOMER	JW3703-MONOMER	34.05	185	107	7	46	221	35	213	3e-19	82.4	304	257
GH2R-189-MONOMER	JW0254-MONOMER	31.47	197	114	8	26	218	16	195	3e-19	83.6	304	348
GH2R-189-MONOMER	JW4247-MONOMER	28.80	191	123	5	35	220	16	198	3e-19	82	304	255
GH2R-189-MONOMER	JW3509-MONOMER	27.89	190	132	3	34	220	35	222	5e-19	82.8	304	334
GH2R-189-MONOMER	JW1239-MONOMER	26.04	192	134	4	34	220	37	225	5e-19	82.8	304	334
GH2R-189-MONOMER	JW1238-MONOMER	30.26	228	139	9	6	220	9	229	5e-19	82.8	304	337
GH2R-189-MONOMER	JW3995-MONOMER	29.53	193	124	6	28	218	10	192	2e-18	81.6	304	371
GH2R-189-MONOMER	JW0358-MONOMER	30.29	208	125	7	16	221	1	190	3e-18	79.7	304	255
GH2R-189-MONOMER	JW2168-MONOMER	28.51	228	145	7	6	221	266	487	3e-18	82	304	529
GH2R-189-MONOMER	JW2168-MONOMER	28.57	217	139	10	16	220	5	217	1e-14	71.2	304	529
GH2R-189-MONOMER	JW3510-MONOMER	30.37	214	138	7	16	220	3	214	8e-18	79.3	304	327
GH2R-189-MONOMER	JW5897-MONOMER	28.31	219	142	6	16	220	1	218	1e-17	80.5	304	612
GH2R-189-MONOMER	JW5897-MONOMER	29.31	174	114	4	23	192	316	484	5e-16	75.5	304	612
GH2R-189-MONOMER	JW4067-MONOMER	28.23	209	130	7	28	221	11	214	1e-17	77.8	304	262
GH2R-189-MONOMER	JW1283-MONOMER	27.32	205	134	5	14	210	3	200	1e-17	77.8	304	268
GH2R-189-MONOMER	JW1479-MONOMER	28.22	202	130	6	31	220	19	217	2e-17	78.6	304	328
GH2R-189-MONOMER	JW0869-MONOMER	32.57	175	106	5	51	222	370	535	3e-17	79	304	573
GH2R-189-MONOMER	JW5727-MONOMER	26.92	208	143	5	16	220	5	206	3e-17	76.3	304	252
GH2R-189-MONOMER	JW1436-MONOMER	29.90	194	122	7	28	218	11	193	4e-17	77.4	304	337
GH2R-189-MONOMER	JW0484-MONOMER	26.51	215	143	7	13	221	3	208	1e-16	74.3	304	228
GH2R-189-MONOMER	JW0479-MONOMER	28.34	187	120	6	35	218	21	196	3e-16	73.2	304	225
GH2R-189-MONOMER	JW1311-MONOMER	25.98	204	135	6	17	218	4	193	5e-16	74.3	304	322
GH2R-189-MONOMER	JW0863-MONOMER	29.57	186	126	4	34	218	21	202	5e-16	75.5	304	648
GH2R-189-MONOMER	JW0123-MONOMER	27.66	188	128	3	34	221	18	197	8e-16	73.6	304	308
GH2R-189-MONOMER	JW4057-MONOMER	28.50	193	124	5	34	218	21	207	1e-15	72	304	226
GH2R-189-MONOMER	JW3539-MONOMER	29.09	220	135	9	13	220	255	465	4e-15	72.4	304	513
GH2R-189-MONOMER	JW3539-MONOMER	29.00	200	127	8	28	220	11	202	3e-09	54.7	304	513
GH2R-189-MONOMER	JW2531-MONOMER	25.48	208	147	5	18	221	7	210	4e-15	72.4	304	503
GH2R-189-MONOMER	JW2531-MONOMER	24.35	193	133	4	37	221	278	465	3e-09	54.7	304	503
GH2R-189-MONOMER	JW0438-MONOMER	29.29	198	124	7	29	221	346	532	5e-15	72.4	304	590
GH2R-189-MONOMER	JW5104-MONOMER	29.41	187	122	5	36	221	344	521	6e-15	72	304	578
GH2R-189-MONOMER	JW5104-MONOMER	31.48	162	101	5	43	203	29	181	2e-14	70.5	304	578
GH2R-189-MONOMER	JW0897-MONOMER	30.90	178	108	7	51	222	373	541	3e-14	70.1	304	582
GH2R-189-MONOMER	JW1284-MONOMER	25.84	209	126	8	34	221	20	220	3e-14	68.9	304	330
GH2R-189-MONOMER	JW5676-MONOMER	30.06	173	113	4	52	221	43	210	4e-14	69.7	304	911
GH2R-189-MONOMER	JW5676-MONOMER	23.61	233	132	8	5	220	265	468	8e-11	59.7	304	911
GH2R-189-MONOMER	JW4048-MONOMER	25.37	201	137	6	30	220	272	469	5e-14	69.3	304	510
GH2R-189-MONOMER	JW4048-MONOMER	23.58	212	147	5	17	220	1	205	3e-10	57.4	304	510
GH2R-189-MONOMER	JW5286-MONOMER	30.68	176	102	9	24	192	3	165	1e-13	65.9	304	217
GH2R-189-MONOMER	JW2199-MONOMER	30.22	182	103	5	43	218	345	508	1e-13	68.2	304	547
GH2R-189-MONOMER	JW0870-MONOMER	29.79	188	117	7	40	222	369	546	2e-13	67.4	304	588
GH2R-189-MONOMER	JW0147-MONOMER	27.23	213	138	7	13	220	8	208	2e-13	65.9	304	265
GH2R-189-MONOMER	JW3728-MONOMER	25.65	191	132	4	37	220	268	455	2e-13	67	304	501
GH2R-189-MONOMER	JW0916-MONOMER	30.98	184	108	5	36	218	26	191	3e-13	65.5	304	255
GH2R-189-MONOMER	JW5752-MONOMER	25.96	208	138	7	15	218	8	203	4e-13	66.2	304	500
GH2R-189-MONOMER	JW1112-MONOMER	27.51	189	125	5	35	221	31	209	5e-13	65.9	304	378
GH2R-189-MONOMER	JW1888-MONOMER	26.13	199	134	5	28	221	14	204	9e-13	65.5	304	504
GH2R-189-MONOMER	JW3444-MONOMER	27.84	194	121	7	36	220	18	201	2e-12	63.2	304	254
GH2R-189-MONOMER	JW3419-MONOMER	26.46	189	120	5	34	216	18	193	3e-12	62.4	304	237
GH2R-189-MONOMER	JW4354-MONOMER	27.04	196	116	4	6	199	313	483	3e-12	63.9	304	555
GH2R-189-MONOMER	JW1847-MONOMER	28.64	199	96	9	35	221	18	182	4e-12	62	304	251
GH2R-189-MONOMER	JW3162-MONOMER	33.14	172	106	5	36	204	23	188	8e-12	61.6	304	269
GH2R-189-MONOMER	JW0748-MONOMER	30.98	184	109	7	43	221	20	190	4e-11	60.1	304	352
GH2R-189-MONOMER	JW1506-MONOMER	23.68	190	132	3	39	221	281	464	3e-10	57.8	304	511
GH2R-189-MONOMER	JW5061-MONOMER	26.15	195	123	4	36	222	356	537	4e-10	57.4	304	593
GH2R-189-MONOMER	JW0580-MONOMER	24.62	195	125	6	36	220	22	204	5e-10	56.2	304	271
GH2R-189-MONOMER	JW3168-MONOMER	25.11	219	155	4	35	251	17	228	1e-09	55.1	304	241
GH2R-189-MONOMER	JW0743-MONOMER	25.35	213	127	8	32	221	271	474	3e-09	54.3	304	490
GH2R-189-MONOMER	JW2136-MONOMER	24.28	243	147	6	7	220	232	466	6e-09	53.9	304	506
GH2R-188-MONOMER	JW5818-MONOMER	36.07	219	133	6	13	228	24	238	7e-38	136	274	377
GH2R-188-MONOMER	JW1283-MONOMER	32.73	220	143	3	16	230	22	241	1e-33	123	274	268
GH2R-188-MONOMER	JW3415-MONOMER	33.17	208	134	4	23	228	19	223	4e-32	120	274	356
GH2R-188-MONOMER	JW2117-MONOMER	29.73	222	152	4	11	229	4	224	1e-31	118	274	308
GH2R-188-MONOMER	JW2415-MONOMER	31.42	226	138	6	13	228	7	225	3e-31	117	274	365
GH2R-188-MONOMER	JW2652-MONOMER	31.34	217	134	5	24	230	44	255	6e-31	117	274	400
GH2R-188-MONOMER	JW3995-MONOMER	29.02	224	154	4	7	228	2	222	9e-31	116	274	371
GH2R-188-MONOMER	JW3239-MONOMER	30.38	237	154	5	1	230	5	237	1e-30	114	274	252
GH2R-188-MONOMER	JW1902-MONOMER	27.92	240	156	4	7	233	2	237	1e-29	111	274	250
GH2R-188-MONOMER	JW1112-MONOMER	30.84	214	143	4	23	234	32	242	2e-29	113	274	378
GH2R-188-MONOMER	JW1436-MONOMER	31.25	224	147	6	8	228	4	223	4e-29	111	274	337
GH2R-188-MONOMER	JW0254-MONOMER	30.73	218	146	4	13	228	11	225	6e-29	110	274	348
GH2R-188-MONOMER	JW0647-MONOMER	33.04	224	136	6	13	228	6	223	5e-28	107	274	241
GH2R-188-MONOMER	JW5061-MONOMER	28.69	237	155	6	3	231	335	565	5e-28	110	274	593
GH2R-188-MONOMER	JW4247-MONOMER	29.20	226	146	5	13	229	7	227	5e-28	107	274	255
GH2R-188-MONOMER	JW0195-MONOMER	33.19	235	136	8	24	242	21	250	9e-28	107	274	343
GH2R-188-MONOMER	JW0848-MONOMER	30.28	218	136	6	26	232	20	232	1e-27	105	274	242
GH2R-188-MONOMER	JW0065-MONOMER	28.70	223	152	5	11	231	4	221	3e-27	104	274	232
GH2R-188-MONOMER	JW0897-MONOMER	30.77	221	140	6	11	222	344	560	3e-27	108	274	582
GH2R-188-MONOMER	JW0794-MONOMER	28.44	218	151	4	11	224	4	220	9e-27	103	274	240
GH2R-188-MONOMER	JW0358-MONOMER	30.35	201	132	4	18	216	11	205	1e-26	103	274	255
GH2R-188-MONOMER	JW5897-MONOMER	31.86	226	140	6	19	233	324	546	2e-26	106	274	612
GH2R-188-MONOMER	JW5897-MONOMER	31.43	280	155	12	8	260	3	272	9e-26	104	274	612
GH2R-188-MONOMER	JW0580-MONOMER	29.33	225	150	6	14	231	13	235	5e-26	102	274	271
GH2R-188-MONOMER	JW3509-MONOMER	30.73	218	137	6	27	233	41	255	8e-26	102	274	334
GH2R-188-MONOMER	JW3428-MONOMER	31.53	203	126	5	24	218	18	215	2e-25	99.4	274	222
GH2R-188-MONOMER	JW1239-MONOMER	32.23	211	134	6	27	228	43	253	3e-25	100	274	334
GH2R-188-MONOMER	JW1311-MONOMER	31.80	217	133	8	19	228	15	223	3e-25	100	274	322
GH2R-188-MONOMER	JW3703-MONOMER	25.62	242	164	7	1	229	3	241	5e-25	98.6	274	257
GH2R-188-MONOMER	JW5162-MONOMER	32.69	208	126	5	23	221	24	226	2e-24	96.7	274	233
GH2R-188-MONOMER	JW0863-MONOMER	30.09	216	136	6	20	226	20	229	4e-24	99.4	274	648
GH2R-188-MONOMER	JW0916-MONOMER	31.25	208	127	8	14	218	17	211	6e-24	95.5	274	255
GH2R-188-MONOMER	JW5676-MONOMER	29.17	216	150	3	13	227	281	494	7e-24	99.4	274	911
GH2R-188-MONOMER	JW5676-MONOMER	23.47	213	152	4	37	243	41	248	2e-11	60.8	274	911
GH2R-188-MONOMER	JW2303-MONOMER	28.69	244	149	6	9	232	6	244	8e-23	92.4	274	257
GH2R-188-MONOMER	JW2168-MONOMER	30.49	223	139	7	23	233	301	519	9e-23	94.7	274	529
GH2R-188-MONOMER	JW2168-MONOMER	29.80	245	146	11	8	230	7	247	6e-19	83.6	274	529
GH2R-188-MONOMER	JW0479-MONOMER	28.57	203	139	4	13	213	12	210	1e-22	91.3	274	225
GH2R-188-MONOMER	JW0484-MONOMER	29.36	218	134	6	13	218	15	224	2e-22	90.5	274	228
GH2R-188-MONOMER	JW2199-MONOMER	31.28	211	130	6	13	218	327	527	3e-22	93.6	274	547
GH2R-188-MONOMER	JW1478-MONOMER	27.85	219	129	7	24	230	32	233	3e-22	91.3	274	308
GH2R-188-MONOMER	JW5104-MONOMER	27.67	206	141	3	22	224	21	221	8e-22	92.4	274	578
GH2R-188-MONOMER	JW5104-MONOMER	27.36	212	142	5	18	224	339	543	3e-19	84.3	274	578
GH2R-188-MONOMER	JW0869-MONOMER	26.55	226	154	5	13	231	343	563	9e-22	92	274	573
GH2R-188-MONOMER	JW0147-MONOMER	26.96	230	151	6	13	231	16	239	3e-21	87.8	274	265
GH2R-188-MONOMER	JW3445-MONOMER	28.97	214	138	5	18	220	22	232	3e-21	87.8	274	268
GH2R-188-MONOMER	JW1888-MONOMER	28.12	224	139	6	10	220	9	223	5e-21	89.7	274	504
GH2R-188-MONOMER	JW1888-MONOMER	27.91	215	131	7	22	218	269	477	5e-12	62.4	274	504
GH2R-188-MONOMER	JW3510-MONOMER	29.17	240	151	8	12	233	9	247	8e-21	87.4	274	327
GH2R-188-MONOMER	JW5727-MONOMER	28.14	231	149	6	5	222	2	228	1e-20	85.9	274	252
GH2R-188-MONOMER	JW2136-MONOMER	30.48	210	127	5	22	216	277	482	1e-20	88.6	274	506
GH2R-188-MONOMER	JW2136-MONOMER	29.53	193	118	6	38	219	43	228	2e-15	72.8	274	506
GH2R-188-MONOMER	JW1506-MONOMER	28.64	220	142	6	18	231	21	231	6e-20	86.3	274	511
GH2R-188-MONOMER	JW1506-MONOMER	27.40	208	131	6	25	218	280	481	3e-18	81.6	274	511
GH2R-188-MONOMER	JW5752-MONOMER	28.28	198	136	4	27	219	28	224	2e-19	85.1	274	500
GH2R-188-MONOMER	JW5752-MONOMER	25.46	216	149	5	17	221	269	483	3e-11	60.5	274	500
GH2R-188-MONOMER	JW3168-MONOMER	26.64	244	158	7	13	245	8	241	2e-19	82	274	241
GH2R-188-MONOMER	JW3444-MONOMER	31.20	234	140	9	13	233	9	234	2e-19	82	274	254
GH2R-188-MONOMER	JW0123-MONOMER	29.18	233	145	7	24	250	21	239	5e-19	81.6	274	308
GH2R-188-MONOMER	JW0870-MONOMER	28.23	209	135	7	27	227	369	570	8e-19	83.2	274	588
GH2R-188-MONOMER	JW5286-MONOMER	27.05	207	143	5	13	215	6	208	1e-18	79.7	274	217
GH2R-188-MONOMER	JW0438-MONOMER	26.73	217	145	5	16	223	342	553	1e-18	82.8	274	590
GH2R-188-MONOMER	JW1238-MONOMER	31.22	221	134	9	24	228	39	257	1e-18	80.9	274	337
GH2R-188-MONOMER	JW1479-MONOMER	28.81	236	144	8	24	239	25	256	2e-18	80.5	274	328
GH2R-188-MONOMER	JW3728-MONOMER	28.95	228	143	6	22	237	266	486	2e-18	82	274	501
GH2R-188-MONOMER	JW3728-MONOMER	31.16	215	128	8	21	221	14	222	4e-18	80.9	274	501
GH2R-188-MONOMER	JW4048-MONOMER	26.84	231	141	6	10	222	7	227	2e-18	82	274	510
GH2R-188-MONOMER	JW4048-MONOMER	30.19	212	128	7	24	218	279	487	1e-17	79.3	274	510
GH2R-188-MONOMER	JW4067-MONOMER	25.91	247	153	9	14	240	10	246	5e-18	78.2	274	262
GH2R-188-MONOMER	JW1284-MONOMER	23.88	268	168	10	24	267	23	278	9e-18	78.6	274	330
GH2R-188-MONOMER	JW3539-MONOMER	33.49	218	111	8	24	218	277	483	7e-17	77	274	513
GH2R-188-MONOMER	JW3539-MONOMER	26.24	221	141	7	13	219	9	221	6e-12	62.4	274	513
GH2R-188-MONOMER	JW3419-MONOMER	26.73	217	145	7	10	219	7	216	9e-17	74.3	274	237
GH2R-188-MONOMER	JW3420-MONOMER	24.07	241	162	7	6	227	3	241	2e-16	73.6	274	255
GH2R-188-MONOMER	JW0743-MONOMER	27.19	217	139	9	2	204	254	465	4e-16	75.1	274	490
GH2R-188-MONOMER	JW1847-MONOMER	26.29	213	128	6	10	215	6	196	4e-16	72.8	274	251
GH2R-188-MONOMER	JW1672-MONOMER	28.45	232	143	6	9	222	2	228	2e-15	70.5	274	248
GH2R-188-MONOMER	JW2531-MONOMER	27.14	199	138	4	27	218	29	227	3e-15	72	274	503
GH2R-188-MONOMER	JW2531-MONOMER	27.88	208	134	6	22	216	276	480	4e-15	71.6	274	503
GH2R-188-MONOMER	JW4354-MONOMER	27.37	190	119	6	13	200	328	500	6e-15	71.2	274	555
GH2R-188-MONOMER	JW4354-MONOMER	23.19	207	121	6	23	200	21	218	9e-09	52.8	274	555
GH2R-188-MONOMER	JW1699-MONOMER	25.00	228	151	7	27	241	19	239	6e-14	66.6	274	249
GH2R-188-MONOMER	JW5366-MONOMER	32.50	200	118	4	1	199	3	186	8e-14	65.9	274	207
GH2R-188-MONOMER	JW3162-MONOMER	27.04	233	148	7	13	235	13	233	1e-13	66.6	274	269
GH2R-188-MONOMER	JW4057-MONOMER	25.39	193	128	4	20	200	20	208	1e-12	62.8	274	226
GH2R-188-MONOMER	JW0748-MONOMER	25.13	199	136	5	38	230	28	219	3e-12	63.2	274	352
GH2R-188-MONOMER	JW0804-MONOMER	26.96	204	129	6	18	219	329	514	1e-11	61.6	274	530
GH2R-188-MONOMER	JW3315-MONOMER	24.08	191	119	8	14	200	318	486	2e-10	58.2	274	637
GH2R-188-MONOMER	JW0932-MONOMER	23.87	243	137	9	10	219	5	232	1e-09	55.8	274	635
GH2R-123-MONOMER	JW2136-MONOMER	30.07	542	311	8	6	547	14	487	9e-67	225	564	506
GH2R-123-MONOMER	JW2136-MONOMER	26.64	229	147	4	25	240	281	501	8e-14	70.9	564	506
GH2R-123-MONOMER	JW4048-MONOMER	28.62	573	323	10	1	558	1	502	8e-63	214	564	510
GH2R-123-MONOMER	JW3539-MONOMER	28.75	546	315	12	6	544	5	483	4e-56	196	564	513
GH2R-123-MONOMER	JW3539-MONOMER	24.53	212	147	5	338	546	21	222	3e-09	56.2	564	513
GH2R-123-MONOMER	JW2531-MONOMER	27.64	521	306	7	25	542	28	480	2e-55	194	564	503
GH2R-123-MONOMER	JW5752-MONOMER	28.01	539	312	11	6	540	10	476	2e-52	186	564	500
GH2R-123-MONOMER	JW5752-MONOMER	26.64	229	163	3	14	237	266	494	6e-14	71.2	564	500
GH2R-123-MONOMER	JW1506-MONOMER	28.44	531	307	11	26	552	30	491	6e-52	184	564	511
GH2R-123-MONOMER	JW1506-MONOMER	25.00	212	141	4	25	226	281	484	3e-09	56.2	564	511
GH2R-123-MONOMER	JW3728-MONOMER	34.72	265	165	4	6	268	5	263	4e-40	150	564	501
GH2R-123-MONOMER	JW3728-MONOMER	31.25	208	139	3	340	546	271	475	5e-20	90.5	564	501
GH2R-123-MONOMER	JW3728-MONOMER	24.77	214	144	3	25	227	270	477	1e-10	60.8	564	501
GH2R-123-MONOMER	JW1888-MONOMER	34.18	237	151	3	11	246	13	245	7e-40	149	564	504
GH2R-123-MONOMER	JW1888-MONOMER	28.77	219	132	5	339	546	274	479	2e-15	75.5	564	504
GH2R-123-MONOMER	JW1888-MONOMER	23.08	208	153	4	26	227	275	481	8e-09	55.1	564	504
GH2R-123-MONOMER	JW0195-MONOMER	29.91	224	147	4	6	224	2	220	2e-24	102	564	343
GH2R-123-MONOMER	JW3420-MONOMER	28.37	215	143	4	18	221	16	230	2e-23	97.8	564	255
GH2R-123-MONOMER	JW3419-MONOMER	28.44	225	151	4	1	224	1	216	4e-23	96.7	564	237
GH2R-123-MONOMER	JW3419-MONOMER	25.71	210	135	5	340	545	24	216	2e-11	61.6	564	237
GH2R-123-MONOMER	JW4247-MONOMER	28.09	235	157	7	4	233	1	228	8e-23	95.9	564	255
GH2R-123-MONOMER	JW3995-MONOMER	27.17	276	181	7	5	270	3	268	7e-22	94.7	564	371
GH2R-123-MONOMER	JW3428-MONOMER	27.14	210	137	4	7	210	3	202	1e-21	92	564	222
GH2R-123-MONOMER	JW3428-MONOMER	27.11	166	101	5	338	498	19	169	1e-09	55.8	564	222
GH2R-123-MONOMER	JW0794-MONOMER	27.91	215	148	3	11	224	7	215	4e-21	90.5	564	240
GH2R-123-MONOMER	JW0647-MONOMER	28.18	220	147	4	8	224	4	215	4e-21	90.5	564	241
GH2R-123-MONOMER	JW1902-MONOMER	27.71	231	146	4	5	224	3	223	5e-21	90.5	564	250
GH2R-123-MONOMER	JW5162-MONOMER	26.58	222	144	6	1	212	1	213	2e-20	88.6	564	233
GH2R-123-MONOMER	JW5162-MONOMER	27.68	177	104	6	332	498	15	177	2e-09	55.1	564	233
GH2R-123-MONOMER	JW0580-MONOMER	29.72	212	140	6	18	225	18	224	6e-20	87.4	564	271
GH2R-123-MONOMER	JW2415-MONOMER	28.40	250	159	7	4	244	1	239	3e-19	86.7	564	365
GH2R-123-MONOMER	JW3239-MONOMER	25.68	222	150	4	8	224	15	226	1e-18	83.6	564	252
GH2R-123-MONOMER	JW0848-MONOMER	26.94	219	151	3	18	231	13	227	1e-18	83.2	564	242
GH2R-123-MONOMER	JW3415-MONOMER	29.22	219	145	5	4	221	2	211	3e-18	83.6	564	356
